time,seconds_elapsed,z,y,x
1771525731158453200,0.112453369140625,0,0,0
1771525731188454100,0.1424541015625,0.11269092559814453,-0.025056838989257812,-0.028770536184310913
1771525731228460500,0.18246044921875,-0.2715138792991638,-0.01276397705078125,-0.30560502409935
1771525731258470000,0.212469970703125,-0.38015443086624146,-0.014945030212402344,-0.2630677819252014
1771525731278478000,0.23247802734375,-0.2811436653137207,-0.0690908432006836,-0.06522786617279053
1771525731298487000,0.252487060546875,-0.25850892066955566,-0.08139705657958984,-0.035187721252441406
1771525731348504800,0.3025048828125,-0.04288583993911743,-0.04420948028564453,-0.0010244101285934448
1771525731358507500,0.312507568359375,-0.00818169116973877,-0.07406902313232422,-0.025231435894966125
1771525731388515600,0.342515625,0.04494661092758179,-0.2071533203125,-0.08894793689250946
1771525731398518300,0.352518310546875,0.04486083984375,-0.1990346908569336,-0.1317014843225479
1771525731408521000,0.36252099609375,-0.0922551155090332,-0.20084571838378906,-0.05389539897441864
1771525731418523600,0.372523681640625,-0.17821139097213745,-0.1567850112915039,0.0070755332708358765
1771525731428526300,0.3825263671875,-0.2162771224975586,-0.09593486785888672,-0.017032891511917114
1771525731438529000,0.392529052734375,-0.16687649488449097,-0.0695352554321289,0.006313830614089966
1771525731448531700,0.40253173828125,-0.10623222589492798,-0.030150413513183594,-0.0027454346418380737
1771525731458534400,0.412534423828125,-0.07593673467636108,-0.019837379455566406,-0.10373830795288086
1771525731468537300,0.422537353515625,-0.02442842721939087,0.03661632537841797,-0.1321483850479126
1771525731478540000,0.4325400390625,0.03469794988632202,0.058915138244628906,-0.02122439444065094
1771525731488542700,0.442542724609375,0.04218173027038574,0.05725383758544922,0.10522797703742981
1771525731498545400,0.45254541015625,0.00403517484664917,0.08811569213867188,0.12717820703983307
1771525731508548000,0.462548095703125,0.04692733287811279,0.11808395385742188,0.09393101930618286
1771525731518550800,0.47255078125,0.024423062801361084,0.11462020874023438,0.06194695830345154
1771525731528553500,0.482553466796875,-0.02002030611038208,0.09259223937988281,0.11552171409130096
1771525731538556200,0.49255615234375,-0.04938429594039917,0.09916496276855469,0.08981451392173767
1771525731548558800,0.502558837890625,-0.11140012741088867,0.15238475799560547,0.09322933852672577
1771525731558561300,0.512561279296875,-0.051061272621154785,0.0970144271850586,0.12922848761081696
1771525731568564000,0.52256396484375,-0.0014537572860717773,0.09440898895263672,0.12350377440452576
1771525731578566700,0.532566650390625,0.024308383464813232,0.11054706573486328,-0.021580040454864502
1771525731588569300,0.5425693359375,0.03135102987289429,0.08889389038085938,-0.2616737484931946
1771525731598572000,0.552572021484375,0.15501290559768677,0.1099538803100586,-0.45964503288269043
1771525731608574700,0.56257470703125,0.22544896602630615,0.13993263244628906,-0.4212184548377991
1771525731618577400,0.572577392578125,0.15517979860305786,-0.05101490020751953,-0.2592058777809143
1771525731628580000,0.582580078125,0.02203691005706787,0.015067100524902344,-0.20405177772045135
1771525731638582500,0.59258251953125,-0.05464053153991699,-0.10799980163574219,-0.006132632493972778
1771525731648585200,0.602585205078125,-0.2485743761062622,-0.06426334381103516,-0.04680529236793518
1771525731658588000,0.612587890625,-0.3378753662109375,-0.06341266632080078,-0.09301435947418213
1771525731668590600,0.622590576171875,-0.3812752962112427,-0.09990406036376953,-0.013152748346328735
1771525731678593300,0.63259326171875,-0.4314655065536499,-0.08849811553955078,0.06445850431919098
1771525731688596000,0.642595947265625,-0.3846529722213745,-0.08651065826416016,0.103178471326828
1771525731698598700,0.6525986328125,-0.19502609968185425,-0.06092071533203125,-0.0034288763999938965
1771525731708601300,0.662601318359375,-0.03235805034637451,-0.02170276641845703,-0.032615989446640015
1771525731718603800,0.672603759765625,0.053819477558135986,-0.07741355895996094,0.04209311306476593
