time,seconds_elapsed,z,y,x
1771525731238463200,0.192463134765625,0.8343793153762817,9.844358444213867,-0.019153613597154617
1771525731258470000,0.212469970703125,0.7194576263427734,9.858723640441895,-0.06703764945268631
1771525731278478000,0.23247802734375,0.767341673374176,9.79647445678711,0.11971008777618408
1771525731298487000,0.252487060546875,0.7481880187988281,9.77253246307373,0.15801730751991272
1771525731348504800,0.3025048828125,0.9588778018951416,9.791686058044434,0.22505496442317963
1771525731388515600,0.342515625,1.0450690984725952,9.604938507080078,0.13407529890537262
1771525731398518300,0.352518310546875,1.0450690984725952,9.604938507080078,0.08619125932455063
1771525731408521000,0.36252099609375,0.9014169573783875,9.595361709594727,0.1628057211637497
1771525731418523600,0.372523681640625,0.8056488633155823,9.633668899536133,0.22505496442317963
1771525731428526300,0.3825263671875,0.7577648162841797,9.691129684448242,0.20111294090747833
1771525731438529000,0.392529052734375,0.8008604645729065,9.715071678161621,0.22505496442317963
1771525731448531700,0.40253173828125,0.8583213090896606,9.753378868103027,0.21547815203666687
1771525731458534400,0.412534423828125,0.8870517015457153,9.762955665588379,0.11013327538967133
1771525731468537300,0.422537353515625,0.9397241473197937,9.820416450500488,0.07661445438861847
1771525731478540000,0.4325400390625,1.0019733905792236,9.844358444213867,0.1867477297782898
1771525731488542700,0.442542724609375,1.0115501880645752,9.844358444213867,0.31603461503982544
1771525731498545400,0.45254541015625,0.973242998123169,9.877877235412598,0.33997663855552673
1771525731508548000,0.462548095703125,1.016338586807251,9.911396026611328,0.3064578175544739
1771525731518550800,0.47255078125,0.9923965930938721,9.911396026611328,0.272938996553421
1771525731528553500,0.482553466796875,0.9445125460624695,9.892242431640625,0.3256114423274994
1771525731538556200,0.49255615234375,0.910993754863739,9.901819229125977,0.2968810200691223
1771525731548558800,0.502558837890625,0.8439561128616333,9.959280967712402,0.2968810200691223
1771525731558561300,0.512561279296875,0.9014169573783875,9.906607627868652,0.33039984107017517
1771525731568564000,0.52256396484375,0.9493009448051453,9.906607627868652,0.3208230137825012
1771525731578566700,0.532566650390625,0.973242998123169,9.925761222839355,0.16759411990642548
1771525731588569300,0.5425693359375,0.9780313968658447,9.906607627868652,-0.08619125932455063
1771525731598572000,0.552572021484375,1.1025298833847046,9.930550575256348,-0.3016694188117981
1771525731608574700,0.56257470703125,1.1743559837341309,9.964069366455078,-0.2777273952960968
1771525731618577400,0.572577392578125,1.1025298833847046,9.77253246307373,-0.12449848651885986
1771525731628580000,0.582580078125,0.9636662006378174,9.839570045471191,-0.07661445438861847
1771525731638582500,0.59258251953125,0.8774749040603638,9.715071678161621,0.11971008777618408
1771525731648585200,0.602585205078125,0.6715735793113708,9.758167266845703,0.07661445438861847
1771525731658588000,0.612587890625,0.5710170865058899,9.758167266845703,0.028730420395731926
1771525731668590600,0.622590576171875,0.5183446407318115,9.719860076904297,0.11013327538967133
1771525731678593300,0.63259326171875,0.46088382601737976,9.729436874389648,0.19153612852096558
1771525731688596000,0.642595947265625,0.5039794445037842,9.729436874389648,0.2346317619085312
1771525731698598700,0.6525986328125,0.6955155730247498,9.753378868103027,0.12928688526153564
1771525731708601300,0.662601318359375,0.8631097078323364,9.791686058044434,0.10055647045373917
1771525731718603800,0.672603759765625,0.9540894031524658,9.734225273132324,0.17717093229293823
1771525731728606500,0.6826064453125,1.0019733905792236,9.724648475646973,0.11013327538967133
1771525731738609200,0.692609130859375,0.9397241473197937,9.791686058044434,0.11013327538967133
1771525731748611800,0.70261181640625,0.9014169573783875,9.700706481933594,0.3256114423274994
1771525731758614500,0.712614501953125,0.7912836670875549,9.628880500793457,0.5171475410461426
1771525731768617200,0.7226171875,0.7194576263427734,9.700706481933594,0.4213795065879822
1771525731778620000,0.732619873046875,0.7960720658302307,9.719860076904297,-0.004788403399288654
1771525731788622600,0.74262255859375,0.829590916633606,9.849146842956543,-0.2777273952960968
1771525731798625300,0.752625244140625,0.9349357485771179,9.9401273727417,-0.3064578175544739
1771525731808628000,0.7626279296875,1.0785878896713257,9.801262855529785,-0.090979665517807
1771525731818630700,0.772630615234375,1.035492181777954,9.79647445678711,0.14844051003456116
1771525731828633300,0.78263330078125,1.0881646871566772,9.734225273132324,0.35434186458587646
1771525731838636000,0.792635986328125,1.2270283699035645,9.791686058044434,0.2537853717803955
1771525731848638700,0.802638671875,1.2844891548156738,9.935338973999023,0.028730420395731926
1771525731858641700,0.8126416015625,1.2222399711608887,9.97364616394043,0.17717093229293823
1771525731868644400,0.822644287109375,1.116895079612732,9.911396026611328,0.2537853717803955
1771525731878647000,0.83264697265625,1.0690110921859741,9.978434562683105,0.11013327538967133
1771525731888649700,0.842649658203125,1.0642226934432983,9.988011360168457,0.028730420395731926
1771525731898652400,0.85265234375,0.9923965930938721,9.954492568969727,0.14365209639072418
1771525731908655000,0.862655029296875,1.0019733905792236,9.839570045471191,0.14844051003456116
1771525731918657800,0.87265771484375,0.910993754863739,9.815628051757812,0.181959331035614
1771525731928660500,0.882660400390625,0.8487445116043091,9.777320861816406,0.28730419278144836
1771525731938663200,0.8926630859375,0.8583213090896606,9.762955665588379,0.28730419278144836
1771525731948665900,0.902665771484375,0.9205705523490906,9.767744064331055,0.2968810200691223
1771525731958668500,0.91266845703125,0.8966285586357117,9.729436874389648,0.4357447028160095
1771525731968671200,0.922671142578125,0.9062053561210632,9.729436874389648,0.44532153010368347
1771525731978674200,0.932674072265625,1.0307037830352783,9.748590469360352,0.26815059781074524
1771525731988676900,0.9426767578125,1.092953085899353,9.791686058044434,0.15322890877723694
1771525731998679600,0.952679443359375,1.1121066808700562,9.786897659301758,-0.05746084079146385
1771525732008682200,0.96268212890625,1.1791443824768066,9.806051254272461,-0.3256114423274994
1771525732018685000,0.972684814453125,1.1456254720687866,9.839570045471191,-0.3495534360408783
1771525732028687600,0.9826875,1.0115501880645752,9.753378868103027,-0.2825157940387726
1771525732038690300,0.992690185546875,0.9157821536064148,9.79647445678711,-0.2059013396501541
1771525732048693000,1.00269287109375,0.872686505317688,9.758167266845703,-0.009576806798577309
1771525732058695700,1.01269580078125,0.7721300721168518,9.695918083190918,0.2537853717803955
1771525732068698400,1.022698486328125,0.7433996200561523,9.686341285705566,0.2059013396501541
1771525732078701000,1.032701171875,0.8678981065750122,9.748590469360352,0.09576806426048279
1771525732088703700,1.042703857421875,0.9301473498344421,9.815628051757812,0.11013327538967133
1771525732098706400,1.05270654296875,0.9636662006378174,9.834781646728516,0.11971008777618408
1771525732108709400,1.06270947265625,0.9828197956085205,9.825204849243164,0.09576806426048279
1771525732118712000,1.072712158203125,0.9636662006378174,9.834781646728516,0.1149216815829277
1771525732128714800,1.08271484375,0.9397241473197937,9.801262855529785,0.2059013396501541
1771525732138717400,1.092717529296875,0.9205705523490906,9.762955665588379,0.2059013396501541
1771525732148720000,1.10272021484375,0.9349357485771179,9.762955665588379,0.14365209639072418
1771525732158722800,1.112722900390625,0.9157821536064148,9.753378868103027,0.1388636976480484
1771525732178728200,1.132728271484375,0.9205705523490906,9.810839653015137,0.10534487664699554
1771525732188731000,1.14273095703125,0.9349357485771179,9.839570045471191,0.06703764945268631
1771525732198733600,1.152733642578125,1.0115501880645752,9.810839653015137,0.1628057211637497
1771525732208736300,1.162736328125,1.049857497215271,9.79647445678711,0.19153612852096558
1771525732218739000,1.172739013671875,1.0211269855499268,9.820416450500488,0.11971008777618408
1771525732228742000,1.182741943359375,0.9205705523490906,9.88745403289795,0.047884032130241394
1771525732238744600,1.19274462890625,0.829590916633606,9.839570045471191,0.15322890877723694
