time,seconds_elapsed,z,y,x
1771873899156889000,0.12488916015625,0,0,0
1771873899166889200,0.13488916015625,0.011927604675292969,0.005460444837808609,-0.014977306127548218
1771873899186890000,0.154889892578125,-0.011940956115722656,-0.0014503002166748047,-0.027295276522636414
1771873899196891600,0.1648916015625,-0.07458972930908203,0.00555100291967392,-0.017266035079956055
1771873899206894300,0.174894287109375,-0.09803390502929688,0.008156202733516693,-0.04437510669231415
1771873899216898000,0.18489794921875,-0.06765079498291016,0.007424287497997284,-0.01941196620464325
1771873899226903000,0.194903076171875,-0.013194084167480469,0.003206942230463028,0.04162375628948212
1771873899236909000,0.204908935546875,0.022255897521972656,-0.0005845949053764343,0.07609929144382477
1771873899246916400,0.214916259765625,0.04156970977783203,-0.00035988911986351013,0.07232517004013062
1771873899256924700,0.224924560546875,0.007358551025390625,-0.0007340013980865479,0.05489489436149597
1771873899266933800,0.234933837890625,-0.028318405151367188,0.003209635615348816,0.03127260506153107
1771873899276943600,0.244943603515625,-0.03938007354736328,0.0028415434062480927,0.003514319658279419
1771873899286954200,0.254954345703125,-0.036581993103027344,0.011702962219715118,-0.015402480959892273
1771873899296964900,0.26496484375,-0.0073528289794921875,0.002451825886964798,-0.011380955576896667
1771873899306976000,0.27497607421875,0.015535354614257812,-0.0019185468554496765,-0.0026786327362060547
1771873899316986400,0.284986328125,0.010118484497070312,-0.0018300488591194153,-0.015842705965042114
1771873899326992600,0.29499267578125,-0.0039920806884765625,-0.00647411122918129,-0.022913098335266113
1771873899336998700,0.30499853515625,-0.026445388793945312,0.0028169527649879456,-0.0161733478307724
1771873899347004700,0.315004638671875,-0.02967357635498047,0.007302369922399521,-0.02001383900642395
1771873899357010700,0.3250107421875,-0.014599800109863281,-0.006448548287153244,0.002638190984725952
1771873899367016700,0.3350166015625,-0.00481414794921875,0.0032646358013153076,0.010554417967796326
1771873899377022700,0.345022705078125,-0.0000324249267578125,0.0033011548221111298,0.027912825345993042
1771873899387028700,0.35502880859375,-0.0046176910400390625,0.0032396800816059113,0.04520648717880249
1771873899397034800,0.36503466796875,0.004767417907714844,0.0029860585927963257,0.025414779782295227
1771873899407041000,0.375041015625,-0.009221076965332031,0.00284634530544281,0.024842381477355957
